"","Dbase","Query","Bitscore","Distance"
"7873","GID4_seq347","GID2_seq322",27.8,0.978648233486943
"7874","GID4_seq347","GID3_seq203",73.6,0.949206349206349
"7875","GID4_seq347","GID3_seq293",884,0.486046511627907
"7876","GID4_seq347","GID3_seq325",63.5,0.957353928811283
"7877","GID4_seq347","GID3_seq394",60.9,0.95094643576319
"7878","GID4_seq347","GID3_seq395",52.2,0.966634707574305
"7879","GID4_seq347","GID3_seq409",48.9,0.965108811987157
"7880","GID4_seq347","GID3_seq464",35.9,0.972458764863828
"7881","GID4_seq347","GID4_seq347",1703,0
"7882","GID4_seq347","GID4_seq378",29.4,0.97703125
"7883","GID4_seq347","GID4_seq385",38.7,0.971043771043771
"7884","GID4_seq347","GID4_seq395",66,0.955390334572491
"7885","GID4_seq347","GID4_seq478",54.2,0.965499681731381
"7886","GID4_seq347","GID4_seq492",47.4,0.966167023554604
"7887","GID4_seq348","GID1_seq31",27.5,0.985499604534669
"7888","GID4_seq348","GID1_seq348",799,0.147278548559232
"7889","GID4_seq348","GID1_seq466",26.1,0.96095736724009
"7890","GID4_seq348","GID2_seq165",27.5,0.972361809045226
"7891","GID4_seq348","GID2_seq199",454,0.463673951565269
"7892","GID4_seq348","GID2_seq268",28.9,0.956606606606607
"7893","GID4_seq348","GID3_seq294",647,0.299404439631835
"7894","GID4_seq348","GID3_seq30",26.9,0.985660980810235
"7895","GID4_seq348","GID4_seq31",26.9,0.985718078046191
"7896","GID4_seq348","GID4_seq348",864,0
"7897","GID4_seq349","GID1_seq349",521,0.377910447761194
"7898","GID4_seq349","GID1_seq497",29.2,0.962028608582575
"7899","GID4_seq349","GID3_seq295",437,0.501426126640046
"7900","GID4_seq349","GID4_seq349",882,0
"7901","GID4_seq35","GID1_seq35",385,0.16030534351145
"7902","GID4_seq35","GID2_seq27",245,0.441277080957811
"7903","GID4_seq35","GID3_seq324",24.1,0.946681415929204
"7904","GID4_seq35","GID3_seq34",272,0.405464480874317
"7905","GID4_seq35","GID4_seq35",446,0
"7906","GID4_seq35","GID4_seq406",25.2,0.976806258628624
"7907","GID4_seq350","GID1_seq172",26.9,0.973247140726007
"7908","GID4_seq350","GID1_seq219",26.3,0.98169798190675
"7909","GID4_seq350","GID1_seq350",1210,0.0506080816006277
"7910","GID4_seq350","GID1_seq432",46.9,0.95587958607714
"7911","GID4_seq350","GID1_seq433",38.7,0.973003139169864
"7912","GID4_seq350","GID1_seq487",29.4,0.963970588235294
"7913","GID4_seq350","GID1_seq523",46.6,0.957267308574049
"7914","GID4_seq350","GID2_seq200",882,0.310129057489245
"7915","GID4_seq350","GID2_seq241",31.4,0.969894534995206
"7916","GID4_seq350","GID2_seq286",28,0.96551724137931
"7917","GID4_seq350","GID2_seq309",47.4,0.956433823529412
"7918","GID4_seq350","GID2_seq314",27.8,0.97400654511454
"7919","GID4_seq350","GID3_seq296",1071,0.158680282796544
"7920","GID4_seq350","GID3_seq355",44.6,0.957904672015101
"7921","GID4_seq350","GID3_seq356",38.2,0.973527373527374
"7922","GID4_seq350","GID3_seq406",28,0.965601965601966
"7923","GID4_seq350","GID3_seq443",49.7,0.953810408921933
"7924","GID4_seq350","GID4_seq350",1274,0
"7925","GID4_seq350","GID4_seq434",46,0.957069528698087
"7926","GID4_seq350","GID4_seq435",37.3,0.973897830650805
"7927","GID4_seq350","GID4_seq489",28,0.965538461538462
"7928","GID4_seq350","GID4_seq516",26.6,0.972406639004149
"7929","GID4_seq350","GID4_seq524",46.9,0.956932966023875
"7930","GID4_seq351","GID1_seq206",25.5,0.953382084095064
"7931","GID4_seq351","GID1_seq351",310,0.27144535840188
"7932","GID4_seq351","GID2_seq201",202,0.520190023752969
"7933","GID4_seq351","GID2_seq8",25.2,0.963583815028902
"7934","GID4_seq351","GID3_seq297",228,0.457142857142857
"7935","GID4_seq351","GID4_seq351",426,0
"7936","GID4_seq352","GID1_seq352",272,0.164362519201229
"7937","GID4_seq352","GID2_seq202",206,0.358255451713396
"7938","GID4_seq352","GID3_seq298",231,0.284829721362229
"7939","GID4_seq352","GID4_seq352",324,0
"7940","GID4_seq352","GID4_seq381",25.2,0.949295774647887
"7941","GID4_seq353","GID1_seq418",23,0.907444668008048
"7942","GID4_seq353","GID2_seq203",95.6,0.445797101449275
"7943","GID4_seq353","GID3_seq437",21.8,0.95495867768595
"7944","GID4_seq353","GID4_seq265",23.3,0.956244131455399
"7945","GID4_seq353","GID4_seq353",179,0
"7946","GID4_seq354","GID1_seq287",36.5,0.95693215339233
"7947","GID4_seq354","GID1_seq353",614,0.272511848341232
"7948","GID4_seq354","GID1_seq384",24.7,0.957523645743766
"7949","GID4_seq354","GID2_seq167",48.3,0.944161849710983
"7950","GID4_seq354","GID3_seq152",25.5,0.965470548408937
"7951","GID4_seq354","GID3_seq299",480,0.427549194991055
"7952","GID4_seq354","GID4_seq354",843,0
"7953","GID4_seq355","GID1_seq173",23.5,0.957619477006312
"7954","GID4_seq355","GID1_seq354",156,0.295711060948081
"7955","GID4_seq355","GID2_seq204",107,0.50462962962963
"7956","GID4_seq355","GID3_seq143",22.4,0.935260115606936
"7957","GID4_seq355","GID3_seq300",130,0.42350332594235
"7958","GID4_seq355","GID4_seq355",228,0
"7959","GID4_seq355","GID4_seq516",27.5,0.937641723356009
"7960","GID4_seq356","GID1_seq169",21.8,0.93024
"7961","GID4_seq356","GID1_seq355",154,0.0914454277286135
"7962","GID4_seq356","GID2_seq205",127,0.244047619047619
"7963","GID4_seq356","GID3_seq301",126,0.269565217391304
"7964","GID4_seq356","GID3_seq88",21.6,0.927150084317032
"7965","GID4_seq356","GID4_seq356",170,0
"7966","GID4_seq357","GID1_seq172",65.5,0.904029304029304
"7967","GID4_seq357","GID1_seq235",33.1,0.942082239720035
"7968","GID4_seq357","GID1_seq245",30.3,0.943470149253731
"7969","GID4_seq357","GID1_seq356",494,0.211492418196329
"7970","GID4_seq357","GID1_seq433",26.6,0.976046825754165
"7971","GID4_seq357","GID1_seq547",48.6,0.936924075275795
"7972","GID4_seq357","GID2_seq111",55,0.916981132075472
"7973","GID4_seq357","GID2_seq120",26.1,0.967436057392389
"7974","GID4_seq357","GID2_seq137",39.6,0.932938187976291
"7975","GID4_seq357","GID2_seq206",334,0.448389760528489
"7976","GID4_seq357","GID2_seq322",27.2,0.964421190320471
"7977","GID4_seq357","GID3_seq14",29.2,0.961830065359477
"7978","GID4_seq357","GID3_seq150",60.1,0.912390670553936
"7979","GID4_seq357","GID3_seq200",32.8,0.945150501672241
"7980","GID4_seq357","GID3_seq302",378,0.394715772618094
"7981","GID4_seq357","GID3_seq464",31.1,0.959399477806788
"7982","GID4_seq357","GID4_seq216",26.1,0.975933609958506
"7983","GID4_seq357","GID4_seq357",628,0
"7984","GID4_seq357","GID4_seq435",26.1,0.976401446654611
"7985","GID4_seq357","GID4_seq548",53.4,0.92992125984252
"7986","GID4_seq358","GID1_seq357",229,0.132575757575758
"7987","GID4_seq358","GID2_seq207",184,0.305660377358491
"7988","GID4_seq358","GID2_seq313",22.4,0.946856465005931
"7989","GID4_seq358","GID3_seq303",185,0.300567107750473
"7990","GID4_seq358","GID4_seq358",264,0
"7991","GID4_seq358","GID4_seq76",23.3,0.926614173228346
"7992","GID4_seq359","GID1_seq358",256,0.135135135135135
"7993","GID4_seq359","GID1_seq368",31.1,0.919220779220779
"7994","GID4_seq359","GID1_seq507",27.5,0.906462585034014
"7995","GID4_seq359","GID2_seq208",207,0.30185497470489
"7996","GID4_seq359","GID3_seq304",212,0.288590604026846
"7997","GID4_seq359","GID3_seq36",23.3,0.93003003003003
"7998","GID4_seq359","GID4_seq359",296,0
"7999","GID4_seq359","GID4_seq37",23,0.930930930930931
"8000","GID4_seq36","GID1_seq125",27.2,0.951730257320319
"8001","GID4_seq36","GID1_seq36",250,0.119718309859155
"8002","GID4_seq36","GID2_seq28",220,0.228070175438597
"8003","GID4_seq36","GID3_seq35",213,0.253940455341506
"8004","GID4_seq36","GID4_seq36",282,0
"8005","GID4_seq360","GID1_seq359",608,0.219010918432884
"8006","GID4_seq360","GID2_seq209",239,0.674829931972789
"8007","GID4_seq360","GID2_seq288",27.5,0.966028412600371
"8008","GID4_seq360","GID3_seq305",292,0.615789473684211
"8009","GID4_seq360","GID4_seq360",781,0
"8010","GID4_seq361","GID1_seq22",138,0.825316455696202
"8011","GID4_seq361","GID1_seq302",26.9,0.962947658402204
"8012","GID4_seq361","GID1_seq360",657,0.246991404011461
"8013","GID4_seq361","GID1_seq523",26.9,0.970259812050857
"8014","GID4_seq361","GID3_seq202",25.8,0.965182186234818
"8015","GID4_seq361","GID3_seq22",135,0.83890214797136
"8016","GID4_seq361","GID3_seq262",27.8,0.961681598897312
"8017","GID4_seq361","GID3_seq306",512,0.425364758698092
"8018","GID4_seq361","GID3_seq345",25.5,0.975737392959087
"8019","GID4_seq361","GID4_seq361",902,0
"8020","GID4_seq362","GID2_seq210",81.8,0.690151515151515
"8021","GID4_seq362","GID2_seq230",23.5,0.957311534968211
"8022","GID4_seq362","GID3_seq307",141,0.573373676248109
"8023","GID4_seq362","GID4_seq195",26.9,0.956009811937858
"8024","GID4_seq362","GID4_seq362",320,0
"8025","GID4_seq363","GID1_seq178",24.9,0.953018867924528
"8026","GID4_seq363","GID1_seq362",395,0.250474383301708
"8027","GID4_seq363","GID1_seq66",25.2,0.965169315825847
"8028","GID4_seq363","GID2_seq112",24.7,0.964562410329986
"8029","GID4_seq363","GID2_seq243",28.3,0.964757160647572
"8030","GID4_seq363","GID3_seq308",282,0.441584158415842
"8031","GID4_seq363","GID4_seq363",518,0
"8032","GID4_seq364","GID1_seq363",195,0.154013015184382
"8033","GID4_seq364","GID1_seq434",28,0.959508315256688
"8034","GID4_seq364","GID1_seq448",23.5,0.946039035591274
"8035","GID4_seq364","GID2_seq138",22.1,0.935380116959064
"8036","GID4_seq364","GID2_seq211",157,0.343096234309623
"8037","GID4_seq364","GID3_seq309",154,0.334773218142549
"8038","GID4_seq364","GID4_seq364",230,0
"8039","GID4_seq365","GID1_seq233",24.9,0.96212927756654
"8040","GID4_seq365","GID1_seq364",785,0.218516674962668
"8041","GID4_seq365","GID1_seq76",59.5,0.937826541274817
"8042","GID4_seq365","GID3_seq310",610,0.378185524974516
"8043","GID4_seq365","GID3_seq66",44.9,0.953229166666667
"8044","GID4_seq365","GID4_seq365",1002,0
"8045","GID4_seq366","GID1_seq221",23.8,0.982278481012658
"8046","GID4_seq366","GID1_seq365",213,0.298187808896211
"8047","GID4_seq366","GID2_seq212",212,0.304918032786885
"8048","GID4_seq366","GID2_seq76",24.9,0.979673469387755
"8049","GID4_seq366","GID3_seq28",23.8,0.965902578796562
"8050","GID4_seq366","GID3_seq295",26.1,0.955422715627669
"8051","GID4_seq366","GID3_seq311",197,0.334459459459459
"8052","GID4_seq366","GID4_seq366",300,0
"8053","GID4_seq367","GID1_seq161",23.5,0.973830734966592
"8054","GID4_seq367","GID1_seq319",22.4,0.978996718237225
"8055","GID4_seq367","GID1_seq366",129,0.366093366093366
"8056","GID4_seq367","GID3_seq274",23,0.944711538461538
"8057","GID4_seq367","GID3_seq343",22.4,0.980622837370242
"8058","GID4_seq367","GID4_seq367",201,0
"8059","GID4_seq368","GID1_seq320",138,0.775244299674267
"8060","GID4_seq368","GID1_seq367",414,0.33706965572458
"8061","GID4_seq368","GID1_seq451",27.2,0.946666666666667
"8062","GID4_seq368","GID2_seq184",120,0.796954314720812
"8063","GID4_seq368","GID2_seq213",295,0.497872340425532
"8064","GID4_seq368","GID3_seq273",136,0.778321108394458
"8065","GID4_seq368","GID3_seq312",318,0.489566613162119
"8066","GID4_seq368","GID3_seq372",31.1,0.939317073170732
"8067","GID4_seq368","GID3_seq42",25.5,0.972551130247578
"8068","GID4_seq368","GID3_seq450",26.6,0.965655261459006
"8069","GID4_seq368","GID4_seq320",125,0.793559042113955
"8070","GID4_seq368","GID4_seq368",595,0
"8071","GID4_seq368","GID4_seq454",25.5,0.949253731343284
"8072","GID4_seq368","GID4_seq500",26.6,0.951147842056933
"8073","GID4_seq369","GID1_seq13",25.8,0.968009919404836
"8074","GID4_seq369","GID1_seq368",262,0.464759959141982
"8075","GID4_seq369","GID1_seq412",24.4,0.954604651162791
"8076","GID4_seq369","GID1_seq51",24.7,0.958901830282862
"8077","GID4_seq369","GID3_seq242",26.9,0.937803468208092
"8078","GID4_seq369","GID3_seq342",25.2,0.951585014409222
"8079","GID4_seq369","GID4_seq369",505,0
"8080","GID4_seq369","GID4_seq520",26.3,0.967848410757946
"8081","GID4_seq37","GID1_seq37",350,0.0553306342780027
"8082","GID4_seq37","GID2_seq29",212,0.42312925170068
"8083","GID4_seq37","GID3_seq304",24.7,0.926268656716418
"8084","GID4_seq37","GID3_seq36",320,0.135135135135135
"8085","GID4_seq37","GID4_seq37",370,0
"8086","GID4_seq370","GID1_seq360",28.6,0.978192908882958
"8087","GID4_seq370","GID1_seq369",1161,0.334098078577574
"8088","GID4_seq370","GID2_seq214",789,0.55208629009367
"8089","GID4_seq370","GID3_seq313",756,0.559568890183513
"8090","GID4_seq370","GID4_seq142",28.6,0.984507042253521
"8091","GID4_seq370","GID4_seq331",32.3,0.97540921202893
"8092","GID4_seq370","GID4_seq370",1780,0
"8093","GID4_seq371","GID1_seq370",703,0.325012001920307
"8094","GID4_seq371","GID2_seq65",27.8,0.976648467030659
"8095","GID4_seq371","GID3_seq314",539,0.493421052631579
"8096","GID4_seq371","GID4_seq371",1056,0
"8097","GID4_seq371","GID4_seq458",24.9,0.961751152073733
"8098","GID4_seq372","GID1_seq371",725,0.084017687934302
"8099","GID4_seq372","GID3_seq424",26.6,0.964390896921017
"8100","GID4_seq372","GID4_seq372",793,0
"8101","GID4_seq373","GID1_seq302",24.7,0.953175355450237
"8102","GID4_seq373","GID1_seq373",295,0.41
"8103","GID4_seq373","GID2_seq139",25.2,0.970318021201413
"8104","GID4_seq373","GID2_seq306",26.6,0.967620206938527
"8105","GID4_seq373","GID3_seq360",27.2,0.956234915526951
"8106","GID4_seq373","GID3_seq369",24.7,0.956360424028269
"8107","GID4_seq373","GID3_seq424",29.4,0.951243781094527
"8108","GID4_seq373","GID4_seq301",24.4,0.953787878787879
"8109","GID4_seq373","GID4_seq373",505,0
"8110","GID4_seq373","GID4_seq546",26.1,0.969276044732195
"8111","GID4_seq374","GID1_seq260",27.5,0.974032105760151
"8112","GID4_seq374","GID1_seq374",255,0.368811881188119
"8113","GID4_seq374","GID2_seq118",29.2,0.974182139699381
"8114","GID4_seq374","GID2_seq77",23.5,0.959447799827437
"8115","GID4_seq374","GID3_seq316",169,0.571065989847716
"8116","GID4_seq374","GID3_seq328",24.9,0.948125
"8117","GID4_seq374","GID4_seq374",397,0
"8118","GID4_seq374","GID4_seq504",24.7,0.964202898550725
"8119","GID4_seq375","GID1_seq375",323,0.261714285714286
"8120","GID4_seq375","GID2_seq215",257,0.415909090909091
"8121","GID4_seq375","GID3_seq317",295,0.332579185520362
"8122","GID4_seq375","GID4_seq375",450,0
"8123","GID4_seq376","GID1_seq133",30,0.980544747081712
"8124","GID4_seq376","GID1_seq292",28.6,0.975649212430822
"8125","GID4_seq376","GID1_seq376",895,0.225443530938988
"8126","GID4_seq376","GID1_seq61",69.1,0.936018518518519
"8127","GID4_seq376","GID2_seq216",662,0.418533157663592
"8128","GID4_seq376","GID2_seq41",62.1,0.941248817407758
"8129","GID4_seq376","GID2_seq79",27.5,0.981943532501641
"8130","GID4_seq376","GID3_seq117",27.8,0.982012293756066
"8131","GID4_seq376","GID3_seq252",31.7,0.972660629581716
"8132","GID4_seq376","GID3_seq318",658,0.427577207481514
"8133","GID4_seq376","GID3_seq52",64.6,0.939371187236039
"8134","GID4_seq376","GID4_seq376",1160,0
"8135","GID4_seq377","GID1_seq130",34.5,0.963297872340426
"8136","GID4_seq377","GID1_seq136",26.6,0.9721027792344
"8137","GID4_seq377","GID1_seq377",922,0.158759124087591
"8138","GID4_seq377","GID1_seq90",28.3,0.962933857236411
"8139","GID4_seq377","GID2_seq54",33.9,0.955424063116371
"8140","GID4_seq377","GID2_seq77",28,0.970260223048327
"8141","GID4_seq377","GID2_seq80",27.2,0.971443569553806
"8142","GID4_seq377","GID3_seq114",31.4,0.966825145272055
"8143","GID4_seq377","GID3_seq319",774,0.29923042100498
"8144","GID4_seq377","GID3_seq444",26.3,0.965394736842105
"8145","GID4_seq377","GID3_seq79",26.9,0.964698162729659
"8146","GID4_seq377","GID4_seq377",1121,0
"8147","GID4_seq378","GID1_seq347",26.9,0.979025341130604
"8148","GID4_seq378","GID1_seq378",698,0.19212962962963
"8149","GID4_seq378","GID1_seq408",26.9,0.966707920792079
"8150","GID4_seq378","GID2_seq217",591,0.328790459965928
"8151","GID4_seq378","GID3_seq320",602,0.309236947791165
"8152","GID4_seq378","GID4_seq378",857,0
"8153","GID4_seq379","GID1_seq379",318,0.275626423690205
"8154","GID4_seq379","GID1_seq517",25.5,0.9575
"8155","GID4_seq379","GID4_seq379",441,0
"8156","GID4_seq38","GID1_seq22",28,0.958518518518519
"8157","GID4_seq38","GID1_seq349",26.9,0.963276450511945
"8158","GID4_seq38","GID1_seq38",412,0.379984951091046
"8159","GID4_seq38","GID3_seq228",27.5,0.964401294498382
"8160","GID4_seq38","GID3_seq37",325,0.499229583975347
"8161","GID4_seq38","GID4_seq38",672,0
"8162","GID4_seq380","GID1_seq380",191,0.2465483234714
"8163","GID4_seq380","GID1_seq68",25.8,0.9484
"8164","GID4_seq380","GID2_seq155",22.4,0.93645390070922
"8165","GID4_seq380","GID2_seq300",21.8,0.921863799283154
"8166","GID4_seq380","GID4_seq380",255,0
"8167","GID4_seq381","GID1_seq296",39,0.94587092297016
"8168","GID4_seq381","GID2_seq198",26.9,0.969009216589862
"8169","GID4_seq381","GID3_seq11",25.5,0.963906581740977
"8170","GID4_seq381","GID3_seq26",25.5,0.956852791878173
"8171","GID4_seq381","GID3_seq293",27.8,0.976900706273369
"8172","GID4_seq381","GID3_seq401",25.5,0.956484641638225
"8173","GID4_seq381","GID3_seq434",25.2,0.965455791638108
"8174","GID4_seq381","GID3_seq436",27.2,0.970044052863436
"8175","GID4_seq381","GID4_seq347",26.1,0.978002528445006
"8176","GID4_seq381","GID4_seq381",670,0
"8177","GID4_seq382","GID1_seq381",248,0.254135338345865
"8178","GID4_seq382","GID1_seq497",25.5,0.948170731707317
"8179","GID4_seq382","GID1_seq57",24.7,0.966187542778919
"8180","GID4_seq382","GID2_seq16",22.4,0.93769123783032
"8181","GID4_seq382","GID2_seq244",23.3,0.955787476280835
"8182","GID4_seq382","GID2_seq6",24.1,0.965047135605511
"8183","GID4_seq382","GID3_seq49",23.8,0.967837837837838
"8184","GID4_seq382","GID4_seq382",328,0
"8185","GID4_seq383","GID1_seq25",40.7,0.942146410803127
"8186","GID4_seq383","GID1_seq32",29.7,0.981672323356989
"8187","GID4_seq383","GID1_seq382",316,0.349124613800206
"8188","GID4_seq383","GID2_seq24",24.4,0.984797507788162
"8189","GID4_seq383","GID3_seq166",24.4,0.966982408660352
"8190","GID4_seq383","GID3_seq25",27.8,0.959087564385578
"8191","GID4_seq383","GID4_seq383",487,0
"8192","GID4_seq384","GID1_seq272",24.4,0.944733861834655
"8193","GID4_seq384","GID1_seq383",293,0.313012895662368
"8194","GID4_seq384","GID1_seq437",27.8,0.96344510190664
"8195","GID4_seq384","GID2_seq166",23.3,0.948049052396879
"8196","GID4_seq384","GID3_seq150",26.3,0.954965753424658
"8197","GID4_seq384","GID3_seq19",24.1,0.940420271940667
"8198","GID4_seq384","GID3_seq22",26.3,0.956093489148581
"8199","GID4_seq384","GID3_seq262",24.9,0.948818088386434
"8200","GID4_seq384","GID3_seq324",27.5,0.937641723356009
"8201","GID4_seq384","GID3_seq360",28.6,0.950774526678141
"8202","GID4_seq384","GID4_seq199",24.4,0.955636363636364
"8203","GID4_seq384","GID4_seq384",424,0
"8204","GID4_seq384","GID4_seq439",27.8,0.964698412698413
"8205","GID4_seq384","GID4_seq440",28.3,0.951332760103181
"8206","GID4_seq384","GID4_seq490",24.9,0.945214521452145
"8207","GID4_seq385","GID1_seq238",49.7,0.954298850574713
"8208","GID4_seq385","GID1_seq347",40.1,0.970052277819268
"8209","GID4_seq385","GID1_seq384",228,0.646511627906977
"8210","GID4_seq385","GID1_seq394",42.1,0.962242152466368
"8211","GID4_seq385","GID1_seq474",69.1,0.919930475086906
"8212","GID4_seq385","GID1_seq475",34.2,0.971875
"8213","GID4_seq385","GID1_seq490",47.7,0.953734238603298
"8214","GID4_seq385","GID1_seq547",31.4,0.966648964418481
"8215","GID4_seq385","GID2_seq139",57.9,0.946463245492372
"8216","GID4_seq385","GID2_seq198",38.2,0.962475442043222
"8217","GID4_seq385","GID2_seq219",44.9,0.95974899148364
"8218","GID4_seq385","GID2_seq276",75.9,0.913207547169811
"8219","GID4_seq385","GID2_seq277",31.1,0.974445357436319
"8220","GID4_seq385","GID3_seq203",47.7,0.955935334872979
"8221","GID4_seq385","GID3_seq293",42.1,0.968895456224603
"8222","GID4_seq385","GID3_seq325",47.4,0.957772828507795
"8223","GID4_seq385","GID3_seq344",28.3,0.982611367127496
"8224","GID4_seq385","GID3_seq394",69.7,0.920342857142857
"8225","GID4_seq385","GID3_seq395",28.6,0.976126878130217
"8226","GID4_seq385","GID3_seq409",43.5,0.957971014492754
"8227","GID4_seq385","GID4_seq385",970,0
"8228","GID4_seq385","GID4_seq395",39.9,0.964150943396226
"8229","GID4_seq385","GID4_seq492",44.9,0.956597390043499
"8230","GID4_seq386","GID1_seq385",282,0.419753086419753
